outlet_id,poso_id,skuid,name,hindi,unit,category
584e9cf5402784ae629419b5,584e9d6e402784ae629419e8,57bd615f1df6a92ac18f179c,banana leaves,केले के पत्ते,piece,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae629419ea,57bd615f1df6a92ac18f1916,raw banana,कच्चे केले,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae629419fe,57bd615f1df6a92ac18f17ea,cauliflower,फूलगोभी,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a00,57bd615f1df6a92ac18f17ed,celery,सेलरी,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a02,57bd615f1df6a92ac18f17ff,chinese cabbage,चीनी गोभी,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a04,57bd615f1df6a92ac18f1805,chives,चायवस,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a06,57bd615f1df6a92ac18f1811,coriander,धनिया,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a08,57bd615f1df6a92ac18f1814,cucumber,खीरा,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a0a,57bd615f1df6a92ac18f17c6,brinjal round big,बैंगन गोल बड़े,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a0c,57bd615f1df6a92ac18f18f2,peeled garlic,छिला हुआ लहसुन,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a12,57bd615f1df6a92ac18f18ad,lemon,नींबू,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a14,57bd615f1df6a92ac18f18b0,lemon grass,लेमन ग्रास,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a20,57bd615f1df6a92ac18f18e6,parsley,पार्सले,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a22,57bd615f1df6a92ac18f18f8,pineapple rani,अनानस रानी,kg,fruit
584e9cf5402784ae629419b5,584e9d6e402784ae62941a26,57bd615f1df6a92ac18f1904,potato big,आलू बड़े,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a30,57bd615f1df6a92ac18f1970,thai ginger,थाई अदरक,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a32,57bd615f1df6a92ac18f1877,hybrid tomato,हाइब्रिड टमाटर,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a34,57bd615f1df6a92ac18f1994,zucchini,जुगनी,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a16,57bd615f1df6a92ac18f18b3,lemon leaves,नींबू के पत्ते,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a18,57bd615f1df6a92ac18f18b9,lotus stem,कमल ककड़ी,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a1a,57bd615f1df6a92ac18f18bf,mint,पुदीना,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a1c,57bd615f1df6a92ac18f18c2,mushroom,मशरुम,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a1e,57bd615f1df6a92ac18f18ce,onion big,प्याज बड़े,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a24,57bd615f1df6a92ac18f17ba,bok choy,बॉक चोई,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a28,57bd615f1df6a92ac18f192b,red chilli,लाल मिर्च,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a2a,57bd615f1df6a92ac18f1952,spinach,पालक,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a2c,57bd615f1df6a92ac18f1955,spring onion,हरा प्याज़,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a2e,57bd615f1df6a92ac18f195e,staff 1,स्टाफ़ 1,kg,vegetable
584e9cf5402784ae629419b5,585629b15b59533b258e7ca7,57bd615f1df6a92ac18f1961,staff 2,स्टाफ़ 2,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae629419e5,57bd615f1df6a92ac18f1793,baby corn,बेबी कॉर्न,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae629419ec,57bd615f1df6a92ac18f179f,basil,बेसिल,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae629419f0,57bd615f1df6a92ac18f17a5,bean sprouts,अंकुरित फलियां,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae629419f2,57bd615f1df6a92ac18f17cf,broccoli,ब्रोकोली,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae629419f4,57bd615f1df6a92ac18f17d5,cabbage,बंदगोभी,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae629419f6,57bd615f1df6a92ac18f17db,capsicum,शिमला मिर्च,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae629419f8,57bd615f1df6a92ac18f1928,red capsicum,लाल शिमला मिर्च,kg,exotic
584e9cf5402784ae629419b5,58f9f5262e512b5d7c224996,57bd615f1df6a92ac18f18aa,leek,लीक,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae629419fa,57bd615f1df6a92ac18f198e,yellow capsicum,पीली शिमला मिर्च,kg,exotic
584e9cf5402784ae629419b5,584e9d6e402784ae62941a0e,57bd615f1df6a92ac18f184a,ginger,अदरक,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae62941a10,57bd615f1df6a92ac18f1862,green chilli small,हरी मिर्च छोटी,kg,vegetable
584e9cf5402784ae629419b5,585d1663fe43e8a851f1393a,57bd615f1df6a92ac18f1985,washington apple,वाशिंगटन सेब,kg,fruit
584e9cf5402784ae629419b5,585d1663fe43e8a851f1393d,57bd615f1df6a92ac18f1799,banana,केला,kg,fruit
584e9cf5402784ae629419b5,585d1663fe43e8a851f1393f,57bd615f1df6a92ac18f18e3,papaya,पपीता,kg,fruit
584e9cf5402784ae629419b5,585d1663fe43e8a851f13941,57bd615f1df6a92ac18f18da,orange,संतरे,kg,fruit
584e9cf5402784ae629419b5,584e9d6e402784ae629419ee,57bd615f1df6a92ac18f17a8,beans,हरी फली,kg,vegetable
584e9cf5402784ae629419b5,584e9d6e402784ae629419fc,57bd615f1df6a92ac18f18dd,orange carrot,संतरी गाजर,kg,vegetable
584e9cf5402784ae629419b5,585d1bc3fe43e8a851f139a4,57bd615f1df6a92ac18f1871,guava,अमरूद,kg,fruit
584e9cf5402784ae629419b5,585d1bc3fe43e8a851f139a6,57bd615f1df6a92ac18f1931,red grapes,लाल अंगूर,kg,fruit
584e9cf5402784ae629419b5,585d1bc3fe43e8a851f139a8,57bd615f1df6a92ac18f1988,watermelon,तरबूज,kg,fruit
584e9cf5402784ae629419b5,585d1bc3fe43e8a851f139ac,57bd615f1df6a92ac18f1934,red lettuce,लाल सलाद,kg,exotic
584e9cf5402784ae629419b5,585d1bc3fe43e8a851f139ae,57bd615f1df6a92ac18f17f3,cherry tomato,चेरी टमाटर,kg,exotic
584e9cf5402784ae629419b5,585d1bc3fe43e8a851f139aa,57bd615f1df6a92ac18f186b,green lettuce,हरा सलाद,kg,exotic
5842b2d0a1c591680323e596,5843f80c677f850429488ef7,57bd615f1df6a92ac18f17a8,beans,हरी फली,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f09,57bd615f1df6a92ac18f183e,frozen peas,फ्रोज़न मटर,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f0b,57bd615f1df6a92ac18f184a,ginger,अदरक,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f0d,57bd615f1df6a92ac18f1850,gooseberry,आँवला,kg,fruit
5842b2d0a1c591680323e596,5843f80c677f850429488f10,57bd615f1df6a92ac18f1856,green brinjal,हरे बेगन,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f12,57bd615f1df6a92ac18f1862,green chilli small,हरी मिर्च छोटी,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f16,57bd615f1df6a92ac18f18a4,lady finger,भिंडी,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f18,57bd615f1df6a92ac18f18ad,lemon,नींबू,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f1a,57bd615f1df6a92ac18f18bf,mint,पुदीना,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f1c,57bd615f1df6a92ac18f18c2,mushroom,मशरुम,kg,exotic
5842b2d0a1c591680323e596,5843f80c677f850429488f1e,57bd615f1df6a92ac18f18ce,onion big,प्याज बड़े,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f20,57bd615f1df6a92ac18f18dd,orange carrot,संतरी गाजर,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f22,57bd615f1df6a92ac18f18e0,pahadi potato,पहाड़ी आलू,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f24,57bd615f1df6a92ac18f18e3,papaya,पपीता,kg,fruit
5842b2d0a1c591680323e596,5843f80c677f850429488f26,57bd615f1df6a92ac18f18ec,peas,मटर,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f28,57bd615f1df6a92ac18f18f2,peeled garlic,छिला हुआ लहसुन,kg,exotic
5842b2d0a1c591680323e596,5843f80c677f850429488f2a,57bd615f1df6a92ac18f1904,potato big,आलू बड़े,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f2c,57bd615f1df6a92ac18f191c,raw papaya,कच्चा पपीता,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f2e,57bd615f1df6a92ac18f1952,spinach,पालक,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f30,57bd615f1df6a92ac18f195e,staff 1,स्टाफ़ 1,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f32,57bd615f1df6a92ac18f1961,staff 2,स्टाफ़ 2,kg,vegetable
5842b2d0a1c591680323e596,5843f80b677f850429488ef4,57bd615f1df6a92ac18f1793,baby corn,बेबी कॉर्न,kg,exotic
5842b2d0a1c591680323e596,5843f80c677f850429488ef9,57bd615f1df6a92ac18f17bd,bottle gourd,लौकी,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488efb,57bd615f1df6a92ac18f17cc,brinjal small,बैंगन छोटा,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488efd,57bd615f1df6a92ac18f17d5,cabbage,बंदगोभी,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488eff,57bd615f1df6a92ac18f17db,capsicum,शिमला मिर्च,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f01,57bd615f1df6a92ac18f17ea,cauliflower,फूलगोभी,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f03,57bd615f1df6a92ac18f1811,coriander,धनिया,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f05,57bd615f1df6a92ac18f1817,curry leaves,करी पत्ते,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f07,57bd615f1df6a92ac18f182c,desi tomato,देसी टमाटर,kg,vegetable
5842b2d0a1c591680323e596,5843f80c677f850429488f14,57bd615f1df6a92ac18f1877,hybrid tomato,हाइब्रिड टमाटर,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff849,57bd615f1df6a92ac18f1793,baby corn,बेबी कॉर्न,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff84c,57bd615f1df6a92ac18f179c,banana leaves,केले के पत्ते,piece,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff84e,57bd615f1df6a92ac18f1820,dates (without seed),खजूर(बिना बीज),kg,fruit
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff850,57bd615f1df6a92ac18f179f,basil,बेसिल,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff852,57bd615f1df6a92ac18f17a8,beans,हरी फली,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff854,57bd615f1df6a92ac18f17ab,beetroot,चुकंदर,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff856,57bd615f1df6a92ac18f17a5,bean sprouts,अंकुरित फलियां,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff858,57bd615f1df6a92ac18f17cf,broccoli,ब्रोकोली,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff85a,57bd615f1df6a92ac18f17d5,cabbage,बंदगोभी,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff85c,57bd615f1df6a92ac18f17db,capsicum,शिमला मिर्च,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff85e,57bd615f1df6a92ac18f1928,red capsicum,लाल शिमला मिर्च,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff860,57bd615f1df6a92ac18f198e,yellow capsicum,पीली शिमला मिर्च,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff862,57bd615f1df6a92ac18f18dd,orange carrot,संतरी गाजर,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff864,57bd615f1df6a92ac18f17ea,cauliflower,फूलगोभी,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff866,57bd615f1df6a92ac18f17ed,celery,सेलरी,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff868,57bd615f1df6a92ac18f17ff,chinese cabbage,चीनी गोभी,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff86a,57bd615f1df6a92ac18f1925,red cabbage,लाल बंदगोभी,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff86c,57bd615f1df6a92ac18f1805,chives,चायवस,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff86e,57bd615f1df6a92ac18f1811,coriander,धनिया,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff870,57bd615f1df6a92ac18f17f6,china garlic,चीन लहसुन,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff872,57bd615f1df6a92ac18f1814,cucumber,खीरा,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff874,57bd615f1df6a92ac18f17cc,brinjal small,बैंगन छोटा,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff876,57bd615f1df6a92ac18f18f2,peeled garlic,छिला हुआ लहसुन,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff878,57bd615f1df6a92ac18f18ef,peeled china garlic,छिला हुआ चीन लहसुन,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff87a,57bd615f1df6a92ac18f184a,ginger,अदरक,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff87c,57bd615f1df6a92ac18f184a,ginger,अदरक,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff87e,57bd615f1df6a92ac18f1862,green chilli small,हरी मिर्च छोटी,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff880,57bd615f1df6a92ac18f18ad,lemon,नींबू,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff882,57bd615f1df6a92ac18f18b0,lemon grass,लेमन ग्रास,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff884,57bd615f1df6a92ac18f18b3,lemon leaves,नींबू के पत्ते,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff886,57bd615f1df6a92ac18f18b9,lotus stem,कमल ककड़ी,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff888,57bd615f1df6a92ac18f18bf,mint,पुदीना,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff88a,57bd615f1df6a92ac18f18c2,mushroom,मशरुम,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff88c,57bd615f1df6a92ac18f18ce,onion big,प्याज बड़े,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff88e,57bd615f1df6a92ac18f18e6,parsley,पार्सले,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff890,57bd615f1df6a92ac18f191c,raw papaya,कच्चा पपीता,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff892,57bd615f1df6a92ac18f18f8,pineapple rani,अनानस रानी,kg,fruit
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff894,57bd615f1df6a92ac18f17ba,bok choy,बॉक चोई,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff896,57bd615f1df6a92ac18f1904,potato big,आलू बड़े,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff898,57bd615f1df6a92ac18f192b,red chilli,लाल मिर्च,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff89a,57bd615f1df6a92ac18f1910,radish medium,मूली मध्यम,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff89c,57bd615f1df6a92ac18f193d,red radish,लाल मूली,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff89e,57bd615f1df6a92ac18f1952,spinach,पालक,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff8a0,57bd615f1df6a92ac18f1955,spring onion,हरा प्याज़,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff8a2,57bd615f1df6a92ac18f195e,staff 1,स्टाफ़ 1,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff8a4,57bd615f1df6a92ac18f1970,thai ginger,थाई अदरक,kg,exotic
584e4bc80a9dc5963b52af9a,58f9f5262e512b5d7c224996,57bd615f1df6a92ac18f1922,raw turmeric,कच्ची हल्दी,kg,exotic
584e4bc80a9dc5963b52af9a,58f9f5262e512b5d7c224994,57bd615f1df6a92ac18f18aa,leek,लीक,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff8a6,57bd615f1df6a92ac18f17f3,cherry tomato,चेरी टमाटर,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff8a8,57bd615f1df6a92ac18f1877,hybrid tomato,हाइब्रिड टमाटर,kg,vegetable
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff8aa,57bd615f1df6a92ac18f1991,yellow zucchini,पीली जुगनी,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff8ac,57bd615f1df6a92ac18f1994,zucchini,जुगनी,kg,exotic
584e4bc80a9dc5963b52af9a,584e550cd30e800a583ff8ae,57bd615f1df6a92ac18f1976,tofu,टोफू,kg,exotic
584be585f0c8599911682885,5864ef34353f2ecc2eb690ad,57bd615f1df6a92ac18f1787,armenian cucumber,ककड़ी,kg,vegetable
584be585f0c8599911682885,5864ef34353f2ecc2eb690b0,57bd615f1df6a92ac18f178a,ash gourd,सफेद पेठा,kg,vegetable
584be585f0c8599911682885,5864ef35353f2ecc2eb690d4,57bd615f1df6a92ac18f17c6,brinjal round big,बैंगन गोल बड़े,kg,vegetable
584be585f0c8599911682885,5864ef35353f2ecc2eb690c4,57bd615f1df6a92ac18f17a8,beans,हरी फली,kg,vegetable
584be585f0c8599911682885,5864ef35353f2ecc2eb690c6,57bd615f1df6a92ac18f17ab,beetroot,चुकंदर,kg,vegetable
584be585f0c8599911682885,5864ef35353f2ecc2eb690c8,57bd615f1df6a92ac18f17ae,bitter gourd,करेला,kg,vegetable
584be585f0c8599911682885,5864ef35353f2ecc2eb690ca,57bd615f1df6a92ac18f17b1,black eyed pea,लोबिया,kg,vegetable
584be585f0c8599911682885,5864ef35353f2ecc2eb690cc,57bd615f1df6a92ac18f17ba,bok choy,बॉक चोई,kg,exotic
584be585f0c8599911682885,5864ef35353f2ecc2eb690ce,57bd615f1df6a92ac18f17bd,bottle gourd,लौकी,kg,vegetable
